"osm_id","osm_centroid","children","children_perc","adults","adults_perc","elderly","elderly_perc","total_pop","age_entropy_index","wijk_age_entropy_index","buurt_age_entropy_index","abs_wijk_diff","abs_buurt_diff"
5752072753,"01010000204071000087F97D7AC2010441BE68503326C41741",0,0,0,0,0,0,0,0,0.832515374178153,0.6913698302025114,0.832515374178153,0.6913698302025114
7140800314,"0101000020407100005B2726D08A8A034110CEDC47E5341741",70,0.14285714285714285,420,0.8571428571428571,0,0.0,490,0.37330396038588726,0.7293933496540047,0,0.35608938926811745,0.37330396038588726
7309533125,"0101000020407100008BA562F6667C0341F2D544B66F751741",7920,0.103125,63360,0.825,5520,0.071875,76800,0.5299612999575795,0.5741710679475016,0.15890105874193716,0.044209767989922155,0.3710602412156423
5405707073,"0101000020407100008C2D47ABF3C40341D2AF8F5E41741741",0,0.0,2300,1.0,0,0.0,2300,-0.0,0.3960545012244183,0.060550582712338846,0.3960545012244183,0.060550582712338846
6255754132,"0101000020407100003D4AF9E878230341F02181082D791741",0,0.0,50,1.0,0,0.0,50,-0.0,0.7631541762083173,-0.0,0.7631541762083173,0
7485654737,"010100002040710000C7B770E083FB03414C096A0A7EC11741",0,0,0,0,0,0,0,0,0.832515374178153,0.6913698302025114,0.832515374178153,0.6913698302025114
4243042,"0101000020407100008D1BE2522AB303412E985771BD5A1741",5275,0.08672420879572544,48675,0.8002466091245376,6875,0.11302918207973695,60825,0.5796237773188722,0.3960545012244183,0.4654294430186338,0.18356927609445384,0.11419433430023834
4609374,"0101000020407100004134BEC480D30341EB295A3BC3431741",14550,0.16340970350404313,63180,0.7095687331536388,11310,0.12702156334231807,89040,0.7296145013645682,0.7564757476865094,0.6391403974485219,0.0268612463219412,0.09047410391604627
6313723,"010100002040710000C93A7EA6C69F0341878D91D76E471741",3395,0.11901840490797547,21000,0.7361963190184049,4130,0.14478527607361963,28525,0.6905005176856548,0.7293933496540047,-0.0,0.03889283196834992,0.6905005176856548
6313743,"010100002040710000193AC7BFC0AB0341AA34202A39501741",8080,0.11910377358490566,49640,0.7317216981132075,10120,0.1491745283018868,67840,0.6970670146395497,0.6730515185370932,0.8793956034146249,0.024015496102456457,0.18232858877507518
6313760,"010100002040710000731BD96F5CB30341FAD563C66D561741",5425,0.09121479613282892,46725,0.78562421185372,7325,0.12316099201345103,59475,0.6061297808539505,0.3960545012244183,0.4654294430186338,0.2100752796295322,0.1407003378353167
6313936,"0101000020407100002EFD5FE862A40341DDA680E857AD1741",7050,0.159682899207248,27500,0.622876557191393,9600,0.217440543601359,44150,0.8370560372727791,0.7960787760810015,0.8696177921368625,0.04097726119177758,0.032561754864083414
6322501,"010100002040710000A38A2375FD490341882DBBB7B4711741",3920,0.1625207296849088,17160,0.7114427860696517,3040,0.12603648424543948,24120,0.7268758435450174,0.7305949172757913,0.7350952243670473,0.0037190737307738475,0.008219380822029887
6322535,"0101000020407100009A117611CA65034144C9491936851741",520,0.15853658536585366,2640,0.8048780487804879,120,0.036585365853658534,3280,0.5349718678917101,0.7305949172757913,0,0.19562304938408115,0.5349718678917101
7502256,"01010000204071000031045FC0E8BF034180F0A79E61B51741",6225,0.16745124411566914,24850,0.6684599865501009,6100,0.16408876933423,37175,0.7874050511492965,0.7960787760810015,0.6826498074174745,0.00867372493170504,0.10475524373182199
