"osm_id","osm_centroid","children","children_perc","adults","adults_perc","elderly","elderly_perc","total_pop","age_entropy_index","wijk_age_entropy_index","buurt_age_entropy_index","abs_wijk_diff","abs_buurt_diff","geometry"
3446865868,"0101000020407100005281336C25AD0341F290D61F7D6B1741",0,0E-20,675,0.96428571428571428571,25,0.03571428571428571429,700,0.14024611344719426,0.3960545012244183,0.3826247880795669,0.25580838777722403,0.24237867463237264,"POINT(5.476215401777627 51.442462803548985)"
3446865869,"010100002040710000FFACD991B9AF0341F8C094002A631741",150,0.02727272727272727273,5125,0.93181818181818181818,225,0.04090909090909090909,5500,0.26833619240182255,0.3960545012244183,0.3826247880795669,0.12771830882259577,0.11428859567774435,"POINT(5.477392801778638 51.43767290354576)"
3446865870,"010100002040710000653330BB24AE0341E1799CAB1C6B1741",0,0E-20,125,1.00000000000000000000,0,0E-20,125,-0,0.3960545012244183,0.3826247880795669,0.3960545012244183,0.3826247880795669,"POINT(5.476674001778083 51.44224570354884)"
3470218425,"01010000204071000086A438C42CB4034194B0C1BDB9671741",125,0.01953125000000000000,5900,0.92187500000000000000,375,0.05859375000000000000,6400,0.2895455947513203,0.3960545012244183,0.3826247880795669,0.10650890647309802,0.0930791933282466,"POINT(5.479446101780813 51.44029540354749)"
3579525465,"01010000204071000064F7B3FC2CC303418CA4969494501741",960,0.09195402298850574713,8240,0.78927203065134099617,1240,0.11877394636015325670,10440,0.6000967987724057,0.6730515185370932,0.4641170311814009,0.07295471976468748,0.13597976759100483,"POINT(5.486321201787267 51.42697490353843)"
3579525467,"010100002040710000C5F63F6134C30341D043FEA2AB501741",960,0.09195402298850574713,8240,0.78927203065134099617,1240,0.11877394636015325670,10440,0.6000967987724057,0.6730515185370932,0.4641170311814009,0.07295471976468748,0.13597976759100483,"POINT(5.486334601787282 51.42702670353851)"
3579525468,"010100002040710000A3F3D76320C3034155FA251674501741",960,0.09195402298850574713,8240,0.78927203065134099617,1240,0.11877394636015325670,10440,0.6000967987724057,0.6730515185370932,0.4641170311814009,0.07295471976468748,0.13597976759100483,"POINT(5.48629840178724 51.42690190353837)"
3579525472,"010100002040710000633B492229BF034165DF8F40925D1741",350,0.03977272727272727273,7975,0.90625000000000000000,475,0.05397727272727272727,8800,0.3413683328800534,0.3960545012244183,0.3826247880795669,0.054686168344364905,0.041256455199513486,"POINT(5.484489801785696 51.4344498035435)"
3579525473,"010100002040710000356553CA65BE034141CBDA53735D1741",350,0.03977272727272727273,7975,0.90625000000000000000,475,0.05397727272727272727,8800,0.3413683328800534,0.3960545012244183,0.3826247880795669,0.054686168344364905,0.041256455199513486,"POINT(5.484138501785338 51.434380603543445)"
3579525474,"010100002040710000054E42E156C003411931871761581741",1080,0.06666666666666666667,13280,0.81975308641975308642,1840,0.11358024691358024691,16200,0.5375229027153189,0.6730515185370932,0.7420005938454968,0.13552861582177433,0.20447769113017789,"POINT(5.485025801786125 51.431462503541454)"
3579525475,"010100002040710000229EE8AE5CC403418F541D185C541741",200,0.03703703703703703704,3960,0.73333333333333333333,1240,0.22962962962962962963,5400,0.6256676784636548,0.6730515185370932,0.5743827630197033,0.04738384007343843,0.05128491544395153,"POINT(5.486871801787909 51.42914860353989)"
3579525476,"010100002040710000A2D96A7D51C30341C70D8738F9501741",1000,0.08992805755395683453,8520,0.76618705035971223022,1600,0.14388489208633093525,11120,0.6368281310277617,0.6730515185370932,0.4641170311814009,0.03622338750933152,0.1727110998463608,"POINT(5.486387301787342 51.427201003538585)"
3579525477,"010100002040710000ADD67EE6FAC20341F77507E209501741",1360,0.09883720930232558140,10760,0.78197674418604651163,1640,0.11918604651162790698,13760,0.6140163083339274,0.6730515185370932,0.4641170311814009,0.05903521020316582,0.1498992771525265,"POINT(5.486230501787164 51.42666330353825)"
3579525479,"010100002040710000723AC18DA8BE0341AC0482FC755C1741",425,0.04381443298969072165,8575,0.88402061855670103093,700,0.07216494845360824742,9700,0.39661604036695985,0.3960545012244183,0.3826247880795669,0.0005615391425415339,0.013991252287392952,"POINT(5.484257301785437 51.43381120354307)"
3579525481,"010100002040710000A6F1114B02C30341B3C06EF020501741",1360,0.09883720930232558140,10760,0.78197674418604651163,1640,0.11918604651162790698,13760,0.6140163083339274,0.6730515185370932,0.4641170311814009,0.05903521020316582,0.1498992771525265,"POINT(5.48624390178718 51.426715103538285)"
3579525482,"0101000020407100005951A54281C30341B2837D6090511741",880,0.08560311284046692607,7880,0.76653696498054474708,1520,0.14785992217898832685,10280,0.6342993593429652,0.6730515185370932,0.4641170311814009,0.038752159194128,0.1701823281615643,"POINT(5.486473901787445 51.42754060353882)"
3579525483,"010100002040710000A4352AC23EC40341F6212F9E03511741",1200,0.09009009009009009009,10280,0.77177177177177177177,1840,0.13813813813813813814,13320,0.6282713589919471,0.6730515185370932,0.6885578388659013,0.044780159545146137,0.06028647987395419,"POINT(5.486813801787776 51.427224003538605)"
3579525484,"010100002040710000F74E02004CBE0341B63F4E86E85D1741",350,0.03977272727272727273,7975,0.90625000000000000000,475,0.05397727272727272727,8800,0.3413683328800534,0.3960545012244183,0.3826247880795669,0.054686168344364905,0.041256455199513486,"POINT(5.484092701785302 51.434644003543625)"
3579525486,"010100002040710000449159F361C30341772CA21025511741",1000,0.08992805755395683453,8520,0.76618705035971223022,1600,0.14388489208633093525,11120,0.6368281310277617,0.6730515185370932,0.4641170311814009,0.03622338750933152,0.1727110998463608,"POINT(5.486417101787375 51.42729950353865)"
3579525487,"0101000020407100003DE4597D8BC30341FBF35082D0511741",960,0.08421052631578947368,8640,0.75789473684210526316,1800,0.15789473684210526316,11400,0.6461937624072637,0.6730515185370932,0.4641170311814009,0.026857756129829546,0.18207673122586276,"POINT(5.486492601787468 51.427684703538915)"
3594104947,"01010000204071000028B40255105B0341D2C703C988A81741",75,0.04838709677419354839,1075,0.69354838709677419355,400,0.25806451612903225806,1550,0.6825835582159965,0.790606679333833,0.7991863336859276,0.10802312111783652,0.11660277546993114,"POINT(5.438475001740793 51.477603503573114)"
3611194138,"010100002040710000B1A5E631ADA403416AF214BB1A7B1741",575,0.08455882352941176471,5750,0.84558823529411764706,475,0.06985294117647058824,6800,0.48844779975388025,0.5941826886616389,0.6251129987778875,0.10573488890775867,0.13666519902400726,"POINT(5.472333901774042 51.45144900355508)"
3623056416,"01010000204071000028A05F80F5A90341D050B29BA7761741",525,0.05849582172701949861,7425,0.82729805013927576602,1025,0.11420612813370473538,8975,0.5194774980066946,0.5941826886616389,0.6251129987778875,0.0747051906549443,0.10563550077119288,"POINT(5.474760801776398 51.44888740355332)"
3623056417,"01010000204071000021C62C82DDA30341C6F57A441C7C1741",875,0.10355029585798816568,6850,0.81065088757396449704,725,0.08579881656804733728,8450,0.5604263482496411,0.5941826886616389,0.6251129987778875,0.03375634041199782,0.0646866505282464,"POINT(5.471961501773688 51.45202800355546)"
3623056421,"010100002040710000545E9776FBA2034174DA2DF1EB7B1741",900,0.10198300283286118980,7125,0.80736543909348441926,800,0.09065155807365439093,8825,0.567271341172864,0.5941826886616389,0.5652057629287109,0.026911347488774884,0.002065578244153099,"POINT(5.471554801773274 51.451919703555404)"
3623056430,"0101000020407100005E169CD878A50341940148CF0C791741",925,0.08043478260869565217,9525,0.82826086956521739130,1050,0.09130434782608695652,11500,0.5255078913060967,0.5941826886616389,0.5652057629287109,0.06867479735554227,0.03969787162261429,"POINT(5.472697901774365 51.450266903554294)"
3623056436,"010100002040710000C4E790D7B1A20341772552F2697A1741",900,0.10140845070422535211,7250,0.81690140845070422535,725,0.08169014084507042254,8875,0.5478821871161405,0.5941826886616389,0.5652057629287109,0.046300501545498474,0.01732357581257049,"POINT(5.471420801773102 51.451052403554826)"
3623056438,"010100002040710000EE96E76622A20341DCD81AA6A47A1741",900,0.10000000000000000000,7300,0.81111111111111111111,800,0.08888888888888888889,9000,0.5599870366516083,0.5941826886616389,0.5652057629287109,0.03419565201003061,0.0052187262771026255,"POINT(5.471163101772848 51.45118450355493)"
3641366527,"0101000020407100003920673DA351034178B68494AF6A1741",640,0.18604651162790697674,2280,0.66279069767441860465,520,0.15116279069767441860,3440,0.7929049873858465,0.7305949172757913,0.7350952243670473,0.06231007011005518,0.05780976301879914,"POINT(5.434096301734997 51.44202550354937)"
3641412472,"0101000020407100006C2680670F5003411B82DA7BFE721741",80,0.11764705882352941176,480,0.70588235294117647059,120,0.17647058823529411765,680,0.7315975941709251,0.7305949172757913,0.7350952243670473,0.0010026768951337806,0.003497630196122259,"POINT(5.433375101734452 51.44680530355258)"
3641412474,"01010000204071000067ECA228ED4C03413963AB0625721741",0,0E-20,40,1.00000000000000000000,0,0E-20,40,-0,0.7305949172757913,0.7350952243670473,0.7305949172757913,0.7350952243670473,"POINT(5.431932101732971 51.44631720355229)"
3641412475,"010100002040710000FD268FDFE25403419A3E3DED04721741",0,0E-20,80,0.50000000000000000000,80,0.50000000000000000000,160,0.6309297535714574,0.7305949172757913,0.7350952243670473,0.09966516370433387,0.10416547079558991,"POINT(5.435596001736677 51.446243603552155)"
3651552406,"0101000020407100003EBACAAD0E8703412E12D2ED2A721741",270,0.02941176470588235294,8790,0.95751633986928104575,120,0.01307189542483660131,9180,0.18385127349548297,0.5741710679475016,0.15890105874193716,0.39031979445201864,0.024950214753545807,"POINT(5.458690301760044 51.44631710355186)"
3651552408,"010100002040710000D5EA76BEE8820341BEB644F99F751741",210,0.02845528455284552846,7110,0.96341463414634146341,60,0.00813008130081300813,7380,0.16048938051403164,0.5741710679475016,0.15890105874193716,0.41368168743347,0.0015883217720944753,"POINT(5.45678390175819 51.44830710355327)"
3666882178,"010100002040710000DC62597CA48103415DA3478838691741",540,0.09326424870466321244,4590,0.79274611398963730570,660,0.11398963730569948187,5790,0.5943087685777495,0.5741710679475016,0.5489731867691854,0.02013770063024789,0.04533558180856412,"POINT(5.456190001757318 51.441171703548434)"
3812978474,"010100002040710000754FB0AE64720341F070D42423B21741",900,0.13899613899613899614,4400,0.67953667953667953668,1175,0.18146718146718146718,6475,0.7705391746165025,0.790606679333833,0.7974267725321934,0.020067504717330542,0.026887597915690953,"POINT(5.449228701751878 51.48312260357663)"
3812978476,"0101000020407100004C28B722137103417E94BC3C0BB21741",1150,0.14838709677419354839,5250,0.67741935483870967742,1350,0.17419354838709677419,7750,0.7749429945430844,0.790606679333833,0.7974267725321934,0.015663684790748644,0.022483777989109055,"POINT(5.44862120175126 51.4830692035766)"
3812978479,"010100002040710000658EBF2886710341D60F15D68BB11741",1075,0.14776632302405498282,4875,0.67010309278350515464,1325,0.18213058419243986254,7275,0.783697457901378,0.790606679333833,0.7974267725321934,0.006909221432454982,0.013729314630815392,"POINT(5.44882780175146 51.48278280357642)"
3812978480,"0101000020407100001A93D22214710341CF80AA7DA8B11741",1150,0.15488215488215488215,4975,0.67003367003367003367,1300,0.17508417508417508418,7425,0.7848548688157717,0.790606679333833,0.7974267725321934,0.005751810518061284,0.012571903716421695,"POINT(5.448622701751254 51.48284730357644)"
3839331668,"010100002040710000299171E477BD03416048EF77497C1741",175,0.09859154929577464789,1100,0.61971830985915492958,500,0.28169014084507042254,1775,0.802676011875628,0.5941826886616389,0.7679054363723372,0.20849332321398906,0.03477057550329077,"POINT(5.483748501785614 51.45212040355537)"
3906098325,"010100002040710000216134CAA4C60341F62B5C7D06651741",120,0.07407407407407407407,1230,0.75925925925925925926,270,0.16666666666666666667,1620,0.6376476121753495,0.6853841195240028,0.7234573877194789,0.04773650734865331,0.08580977554412939,"POINT(5.487942901789351 51.438735003546334)"
3906098326,"01010000204071000088F9F28ACBC603410C0E7E96F8641741",120,0.07407407407407407407,1230,0.75925925925925925926,270,0.16666666666666666667,1620,0.6376476121753495,0.6853841195240028,0.7234573877194789,0.04773650734865331,0.08580977554412939,"POINT(5.488012501789419 51.43870370354628)"
3906102983,"01010000204071000041A9661CA0AE03410C0DC161F3601741",225,0.03103448275862068966,6575,0.90689655172413793103,450,0.06206896551724137931,7250,0.33580685023557116,0.3960545012244183,0.4654294430186338,0.06024765098884716,0.12962259278306265,"POINT(5.476884301778075 51.43640000354495)"
4005789578,"010100002040710000E3A182801E2E0441ED7628EE19641741",0,0,0,0,0,0,0,0,0.7905658076970342,0.6550862312646415,0.7905658076970342,0.6550862312646415,"POINT(5.535563801837503 51.438152503545105)"
4082806221,"010100002040710000E5BE3B20D2BF03419412F3D32D601741",50,0.01869158878504672897,2500,0.93457943925233644860,125,0.04672897196261682243,2675,0.25556610473356084,0.3960545012244183,0.3826247880795669,0.14048839649085748,0.12705868334600606,"POINT(5.484796801786063 51.435949703544495)"
4089879990,"0101000020407100008BD5CC35E37D03412668CA2E64711741",420,0.04320987654320987654,8700,0.89506172839506172840,600,0.06172839506172839506,9720,0.37037179957658506,0.5741710679475016,0.15890105874193716,0.20379926837091655,0.2114707408346479,"POINT(5.454468701755758 51.44587300355163)"
4093647310,"0101000020407100001C63F17E152003418803F95EA6651741",3450,0.25555555555555555556,8700,0.64444444444444444444,1350,0.10000000000000000000,13500,0.7846847473541713,0.7631541762083173,0.7348512191988945,0.021530571145853994,0.04983352815527675,"POINT(5.411286901711805 51.43913540354774)"
4110208120,"0101000020407100001CE192E314C60341DC0972443F791741",0,0E-20,2300,1.00000000000000000000,0,0E-20,2300,-0,0.3960545012244183,0.060550582712338846,0.3960545012244183,0.060550582712338846,"POINT(5.487709901789554 51.45036830355411)"
4110208176,"010100002040710000B812AF5F78C003414E31FE078D771741",100,0.03361344537815126050,2775,0.93277310924369747899,100,0.03361344537815126050,2975,0.26670382955615957,0.3960545012244183,0.060550582712338846,0.12935067166825875,0.20615324684382072,"POINT(5.485124601786902 51.4493947035535)"
4181988503,"010100002040710000A08543236AC20341AA1EE6899E4B1741",2040,0.13563829787234042553,11480,0.76329787234042553191,1520,0.10106382978723404255,15040,0.6451628950690452,0.6730515185370932,0.6885578388659013,0.02788862346804799,0.043394943796856045,"POINT(5.4859648017868 51.424121203536515)"
4261114085,"01010000204071000061CEDDE2AAE0034170924B0AAB611741",240,0.16438356164383561644,1060,0.72602739726027397260,160,0.10958904109589041096,1460,0.7023013803275073,0.6853841195240028,0.6580710942499726,0.01691726080350453,0.044230286077534764,"POINT(5.49991510180139 51.43679270354481)"
4262401343,"010100002040710000A19FD6DE8CB603413E163C80EA671741",225,0.03103448275862068966,6475,0.89310344827586206897,550,0.07586206896551724138,7250,0.3680789116756192,0.3960545012244183,0.3826247880795669,0.02797558954879914,0.014545876403947722,"POINT(5.480539601781925 51.440404103547536)"
