"geometry","osm_id","osm_centroid","children","children_perc","adults","adults_perc","elderly","elderly_perc","total_pop","age_entropy_index"
"POINT(84107.36610807553 455294.15702386707)",1216287,"010100002040710000332494DBB588F44057DDCAA0F8C91B41",210,0.13725490196078431373,1195,0.78104575163398692810,125,0.08169934640522875817,1530,0.610063249410607
"POINT(87861.62517959459 452280.2254677254)",2307803,"0101000020407100008E51BC005A73F540EC02E1E6E09A1B41",855,0.32264150943396226415,1710,0.64528301886792452830,85,0.03207547169811320755,2650,0.689944926091038
"POINT(87828.357923751 452474.90523509006)",2307817,"01010000204071000050410EBA4571F5408CF2F59EEB9D1B41",835,0.31688804554079696395,1705,0.64705882352941176471,95,0.03605313092979127135,2635,0.6969175944858671
"POINT(87064.4417732333 452713.55572212447)",2309839,"01010000204071000054CF80118741F54079380F39A6A11B41",860,0.32330827067669172932,1705,0.64097744360902255639,95,0.03571428571428571429,2660,0.7001125901932753
"POINT(86984.43951296757 453179.6076684733)",2310099,"010100002040710000DEBF3E08873CF540EFA4406EEEA81B41",1480,0.27586206896551724138,3710,0.69151910531220876048,175,0.03261882572227399814,5365,0.6571898600805725
"POINT(79784.16953540857 454224.54708355886)",2824883,"010100002040710000B5C26AB6827AF34026AC363042B91B41",7890,0.16949516648764769066,34005,0.73050483351235230934,4655,0.10000000000000000000,46550,0.6922309467117023
"POINT(79641.93074988302 454669.5824058659)",2832958,"01010000204071000045FD59E49E71F3400C34625436C01B41",4420,0.15034013605442176871,21905,0.74506802721088435374,3075,0.10459183673469387755,29400,0.6738201621160069
"POINT(82356.77297319216 455327.4751049428)",3556651,"0101000020407100005023195E4C1BF440FEE881E67DCA1B41",1530,0.14502369668246445498,7705,0.73033175355450236967,1315,0.12464454976303317536,10550,0.700044602844011
"POINT(81565.89947182528 455382.1718426919)",3576907,"01010000204071000094913C64DEE9F340D787F7AF58CB1B41",800,0.09019165727170236753,7015,0.79086809470124013529,1055,0.11894024802705749718,8870,0.5969177493097962
"POINT(79306.65321737622 453733.60362419806)",3589372,"01010000204071000041109473AA5CF34037761C6A96B11B41",7100,0.16999880282533221597,30810,0.73769903028851909494,3855,0.09230216688614868909,41765,0.6786573429125627
"POINT(78847.064400131 451010.43460618204)",3592370,"010100002040710000886EC807F13FF3402A6709BD09871B41",2855,0.19792027729636048527,9450,0.65511265164644714038,2120,0.14696707105719237435,14425,0.8005591569750069
"POINT(78608.53485564762 453521.34583225235)",4475251,"010100002040710000AACBC48E0831F34097D9216245AE1B41",5100,0.14864470999708539784,24655,0.71859516176041970271,4555,0.13276012824249489945,34310,0.7180710260229148
"POINT(78542.83672735454 453652.8711464925)",4475253,"010100002040710000F7383C63ED2CF3407DD30D7C53B01B41",5455,0.15169632925472747497,26030,0.72385984427141268076,4475,0.12444382647385984427,35960,0.7093763545061401
"POINT(78607.08697186876 453683.70475436223)",4475256,"010100002040710000409D3C64F130F340A620ABD1CEB01B41",4615,0.15000812611734113441,22370,0.72712497968470664716,3780,0.12286689419795221843,30765,0.7044232216018859
"POINT(85388.79298814945 449116.34229179943)",6315410,"010100002040710000805714B0CCD8F440D1BD815E71691B41",465,0.25761772853185595568,1270,0.70360110803324099723,70,0.03878116343490304709,1805,0.6579024652999163
"POINT(77734.42307193989 452365.6586622799)",6315497,"0101000020407100001B15E7C466FAF2405D5D78A2369C1B41",1525,0.15844155844155844156,6260,0.65038961038961038961,1840,0.19116883116883116883,9625,0.8082947275911796
