"geometry","osm_id","osm_centroid","children","children_perc","adults","adults_perc","elderly","elderly_perc","total_pop","age_entropy_index"
"POINT(81728.95841997015 456438.9705410536)",6315611,"010100002040710000BA2DB0550FF4F3409383D5E1DBDB1B41",960,0.18514946962391513983,3230,0.62295081967213114754,995,0.19189971070395371263,5185,0.8409620197500253
"POINT(82786.09210593192 456344.2684308233)",6315615,"010100002040710000D61144792136F4409D87DF1261DA1B41",150,0.13100436681222707424,800,0.69868995633187772926,195,0.17030567685589519651,1145,0.7448050467088476
"POINT(84188.72976980437 457313.95716949104)",6315630,"010100002040710000361A23ADCB8DF440333D24D487E91B41",120,0.17518248175182481752,375,0.54744525547445255474,190,0.27737226277372262774,685,0.9017627887700461
"POINT(82888.56204545523 457379.0531346156)",6315631,"010100002040710000116023FE883CF440B1EB68368CEA1B41",140,0.13461538461538461538,600,0.57692307692307692308,300,0.28846153846153846154,1040,0.8609922711622383
"POINT(83220.42312707694 457320.6066673612)",6315634,"010100002040710000D8E520C54651F44070353A6DA2E91B41",5,0.07692307692307692308,20,0.30769230769230769231,40,0.61538461538461538462,65,0.7816596645276667
"POINT(79905.15527610747 457393.61318583554)",6315643,"010100002040710000B7CC027C1282F340D8FCE673C6EA1B41",40,0.07843137254901960784,280,0.54901960784313725490,190,0.37254901960784313725,510,0.8162144225591496
"POINT(80395.41122002459 458060.6556003783)",6315659,"010100002040710000D1725B94B6A0F340A0B4559F32F51B41",335,0.14988814317673378076,1035,0.46308724832214765101,865,0.38702460850111856823,2235,0.9178490917709857
"POINT(87221.99447067095 453055.57723530044)",7238727,"01010000204071000009145AE95F4BF54046C5164FFEA61B41",980,0.28201438848920863309,2350,0.67625899280575539568,145,0.04172661870503597122,3475,0.6863757952239958
"POINT(77438.30221162006 451911.72428637947)",7791247,"0101000020407100000ADADBD5E4E7F2402354ABE51E951B41",135,0.20454545454545454545,410,0.62121212121212121212,115,0.17424242424242424242,660,0.841798291990825
"POINT(81399.78429030253 454727.1732578476)",7793693,"010100002040710000FFFC738C7CDFF34055816AB11CC11B41",1180,0.09581810799837596427,9585,0.77831912302070645554,1550,0.12586276898091758019,12315,0.6195473895183113
"POINT(81120.38594653536 455024.8199791864)",7793695,"0101000020407100003646D62C06CEF340B49FA847C3C51B41",600,0.07021650087770626097,6985,0.81743709771796372147,960,0.11234640140433001755,8545,0.5433175110825024
"POINT(79420.20378946753 452265.83733604575)",8165011,"010100002040710000A5BEB842C363F340D19E6E59A79A1B41",105,0.17500000000000000000,430,0.71666666666666666667,65,0.10833333333333333333,600,0.7141268867699497
"POINT(80255.88738703197 449621.8013134977)",10169230,"01010000204071000093BEBC32FE97F3408A868B3457711B41",490,0.22477064220183486239,1535,0.70412844036697247706,155,0.07110091743119266055,2180,0.7013212515711547
"POINT(80640.21323360941 449887.5214125317)",24242145,"0101000020407100002DA5676903B0F340AE2AED157E751B41",15,0.12500000000000000000,80,0.66666666666666666667,25,0.20833333333333333333,120,0.7801071010409176
"POINT(80588.00657298854 451226.1477392484)",24525853,"0101000020407100002D47EC1AC0ACF34021F54897688A1B41",610,0.27727272727272727273,1510,0.68636363636363636364,80,0.03636363636363636364,2200,0.668570574554547
"POINT(79886.01954565757 450769.27880885376)",25513742,"010100002040710000811B0F50E080F3407311801D45831B41",225,0.19230769230769230769,860,0.73504273504273504274,85,0.07264957264957264957,1170,0.6679430829235126
"POINT(76543.55846056658 449989.6201063776)",26521599,"010100002040710000D95874EFF8AFF2408F2AFD7A16771B41",0,0,0,0,0,0,0,0
"POINT(79980.83343161106 455024.8628425624)",27298196,"0101000020407100008F62BC55CD86F3402C008D73C3C51B41",2275,0.13859275053304904051,12255,0.74657325616813889735,1885,0.11483399329881206214,16415,0.6741370912290953
"POINT(81315.02548553722 451418.3651035895)",28980295,"010100002040710000CE85636830DAF34022B7DD75698D1B41",45,0.16981132075471698113,185,0.69811320754716981132,35,0.13207547169811320755,265,0.7457970637385064
