"osm_id","osm_centroid","children","children_perc","adults","adults_perc","elderly","elderly_perc","total_pop","age_entropy_index","wijk_age_entropy_index","buurt_age_entropy_index","abs_wijk_diff","abs_buurt_diff"
8637396109,"010100002040710000997E3D510073F2400BB6CE2F75941B41",0,0.0,10,1.0,0,0.0,10,-0.0,0.829675695005663,0.829675695005663,0.829675695005663,0.829675695005663
8733283453,"010100002040710000197E47783076F24045DB8978FF921B41",0,0.0,10,1.0,0,0.0,10,-0.0,0.829675695005663,0.829675695005663,0.829675695005663,0.829675695005663
622998976,"0101000020407100006904A75ADF75F240AA29E539DF921B41",0,0.0,10,1.0,0,0.0,10,-0.0,0.829675695005663,0.829675695005663,0.829675695005663,0.829675695005663
2608636075,"010100002040710000C0A102388721F540E89DEA9366AC1B41",80,0.2,300,0.75,20,0.05,400,0.6257309858938137,0.8219568754382329,0.6650371506975264,0.19622588954441922,0.03930616480371274
2722495210,"0101000020407100008243E51E22CCF34040EC200E9BC11B41",4420,0.0884,39920,0.7984,5660,0.1132,50000,0.5833010617782804,0.6234151239526717,0.5865401042032025,0.040114062174391285,0.0032390424249220118
2722496713,"010100002040710000DD9CFFB3E1C6F3403075934EBAC51B41",3160,0.079,32300,0.8075,4540,0.1135,40000,0.564485092741693,0.6234151239526717,0.6586817510904437,0.05893003121097873,0.09419665834875068
2724265209,"01010000204071000087898AAC34AFF3405488D31412C11B41",5420,0.1084,38920,0.7784,5660,0.1132,50000,0.6212155225076366,0.6234151239526717,0.6586817510904437,0.002199601445035171,0.037466228582807126
5881792041,"01010000204071000099EE633CCA77F240F893315BBC901B41",0,0.0,10,1.0,0,0.0,10,-0.0,0.829675695005663,0.829675695005663,0.829675695005663,0.829675695005663
8637396110,"010100002040710000EEEF9E334B72F2404A2EFC8CDC941B41",0,0.0,10,1.0,0,0.0,10,-0.0,0.829675695005663,0.829675695005663,0.829675695005663,0.829675695005663
8733283458,"010100002040710000E5BF443D2A7BF24009C2DDDBCB911B41",0,0.0,10,1.0,0,0.0,10,-0.0,0.829675695005663,0.829675695005663,0.829675695005663,0.829675695005663
