"geometry","osm_id","osm_centroid","children","children_perc","adults","adults_perc","elderly","elderly_perc","total_pop","age_entropy_index","wijk_age_entropy_index","buurt_age_entropy_index","abs_wijk_diff","abs_buurt_diff"
"POINT(5.116087808110999 52.089466812954186)",33695348,"01010000204071000002779B3C19A7004114A1A320B1D01B41",2310,0.03203661327231121281,63140,0.87566742944317315027,6655,0.09229595728451563692,72105,0.40634359311182555,0.4575647146001562,0.33585112197693456,0.051221121488330634,0.07049247113489099
"POINT(5.116748784222801 52.08961525125717)",33696125,"010100002040710000C8DC622084A8004186731983F2D01B41",3190,0.03312392918332381496,83820,0.87035979440319817247,9295,0.09651627641347801256,96305,0.4181432071222314,0.4575647146001562,0.33585112197693456,0.03942150747792478,0.08229208514529684
"POINT(5.109145501433876 52.08949290396999)",34032884,"010100002040710000FF8073053B9800410C3815EFC3D01B41",715,0.04024767801857585139,16115,0.90712074303405572755,935,0.05263157894736842105,17765,0.3392463216989362,0.4575647146001562,0.32887542754330196,0.11831839290121998,0.010370894155634247
"POINT(5.117361101442227 52.09196780397147)",34044172,"0101000020407100002B6FC89FDBA90041C059E0DA08D51B41",4785,0.04037122969837587007,103840,0.87610208816705336427,9900,0.08352668213457076566,118525,0.41217799750848555,0.4575647146001562,0.2668138055415702,0.045386717091670636,0.14536419196691536
"POINT(5.085699901410225 52.08659520396841)",34044575,"01010000204071000062A9B1A7F96500411F98FD00D4CB1B41",20240,0.24697986577181208054,53680,0.65503355704697986577,8030,0.09798657718120805369,81950,0.773820153855804,0.6516983727453005,0.7675097938318464,0.12212178111050354,0.006310360023957684
"POINT(5.094387701418393 52.074041803960576)",34044580,"010100002040710000338BB83A68780041B0CA8293F7B51B41",5985,0.17185929648241206030,26810,0.76984924623115577889,2030,0.05829145728643216080,34825,0.6095888738226749,0.6797254651134986,0.6447841279243715,0.07013659129082372,0.03519525410169655
"POINT(5.113302601438037 52.08922530396979)",34044581,"0101000020407100002138C15C21A10041067B2E8348D01B41",550,0.03875968992248062016,12210,0.86046511627906976744,1430,0.10077519379844961240,14190,0.4428872442731507,0.4575647146001562,0.32887542754330196,0.014677470327005504,0.11401181672984873
"POINT(5.138159901461934 52.064920503954596)",34044582,"0101000020407100009200C5F313D6004153F18D85EFA51B41",5280,0.12790697674418604651,32160,0.77906976744186046512,3840,0.09302325581395348837,41280,0.6175558426967327,0.6797862430577772,0.5807438094335059,0.06223040036104455,0.036812033263226795
"POINT(5.134890701459401 52.0823645039654)",34044583,"0101000020407100005394227848CF0041BF612FC845C41B41",3185,0.06455862977602108037,41275,0.83662714097496706192,4875,0.09881422924901185771,49335,0.5050408641512036,0.583678057436428,0.40333319889045427,0.07863719328522434,0.10170766526074937
"POINT(5.123482801448005 52.08353230396622)",34044584,"010100002040710000F002B08FDCB60041BFF16F9A58C61B41",4510,0.06416275430359937402,56155,0.79890453834115805947,9625,0.13693270735524256651,70290,0.5714809161944152,0.4575647146001562,0.48504419045088903,0.11391620159425903,0.08643672574352618
"POINT(5.135858401460667 52.08922580396961)",34044585,"0101000020407100008FD8DF4070D1004105798B6032D01B41",15405,0.12700964630225080386,91715,0.75616291532690246517,14170,0.11682743837084673098,121290,0.6592543893289291,0.583678057436428,0.6572020488871373,0.07557633189250113,0.002052340441791811
"POINT(5.107732201432744 52.096055903974055)",34044652,"010100002040710000FEE4D79E4A9500419D66BD2E2EDC1B41",4615,0.09441489361702127660,40365,0.82579787234042553191,3900,0.07978723404255319149,48880,0.5303234919459311,0.6353627822465662,0.42290123311871675,0.10503929030063508,0.10742225882721435
"POINT(5.119881001444879 52.09479010397318)",34044662,"01010000204071000088A62D654AAF00418D237D52EED91B41",8030,0.05901374292643492320,118800,0.87308003233629749394,9240,0.06790622473726758286,136070,0.4261302324618863,0.4575647146001562,0.4276112154107942,0.03143448213826988,0.0014809829489079163
"POINT(5.112615701438372 52.11283830398431)",34044663,"010100002040710000DE618536F89F0041131FF6D655F91B41",6650,0.13326653306613226453,36150,0.72444889779559118236,7100,0.14228456913827655311,49900,0.7095789280771602,0.7789330273197645,0.6651875595274287,0.06935409924260438,0.04439136854973147
"POINT(5.131306301456204 52.09159930397113)",34044664,"0101000020407100007C28FEDEB7C700419535420657D41B41",11375,0.09105098855359001041,100555,0.80489073881373569199,13000,0.10405827263267429761,124930,0.5719513169438697,0.583678057436428,0.532307109554278,0.011726740492558285,0.039644207389591735
"POINT(5.123039501448369 52.102233003977744)",34044665,"010100002040710000BECA480426B6004169D8C281DBE61B41",19140,0.15289982425307557118,95480,0.76274165202108963093,10560,0.08435852372583479789,125180,0.6392710620791983,0.6847401462819839,0.6777243161206824,0.045469084202785615,0.03845325404148414
"POINT(5.128532401454465 52.115815903986004)",34045194,"0101000020407100003CCC16D913C20041E61BDBF772FE1B41",11050,0.22300706357214934410,31850,0.64278506559031281534,6650,0.13420787083753784057,49550,0.808517872986224,0.7789330273197645,0.7839313354431213,0.02958484566645947,0.024586537543102693
"POINT(5.136341501460095 52.06465440395447)",34045604,"01010000204071000044D19C992DD20041267F82D07AA51B41",6000,0.13837638376383763838,33440,0.77121771217712177122,3920,0.09040590405904059041,43360,0.6292610247587789,0.6797862430577772,0.5807438094335059,0.050525218298998364,0.04851721532527298
"POINT(5.109367901435463 52.12082620398925)",34045951,"010100002040710000A0DA54A71F990041E0AA3D213C071C41",14100,0.20919881305637982196,45300,0.67210682492581602374,8000,0.11869436201780415430,67400,0.7712463538675189,0.7789330273197645,0.7547243534412842,0.007686673452245607,0.01652200042623475
"POINT(5.05492570137939 52.087703803969276)",34046493,"01010000204071000046AA0857142400416A85342EE6CD1B41",23400,0.20594059405940594059,82425,0.72541254125412541254,7800,0.06864686468646864686,113625,0.6755600849091479,0.6884161193992822,0.6782202229876008,0.012856034490134283,0.0026601380784528894
"POINT(5.119252191905702 52.086722181687925)",34111507,"0101000020407100006B88B52ED7AD0041396BFA73E8CB1B41",3850,0.04593175853018372703,70345,0.83923884514435695538,9625,0.11482939632545931759,83820,0.4888971393136098,0.4575647146001562,0.6469377313914519,0.0313324247134536,0.15804059207784216
