"osm_id","osm_centroid","children","children_perc","adults","adults_perc","elderly","elderly_perc","total_pop","age_entropy_index","wijk_age_entropy_index","buurt_age_entropy_index","abs_wijk_diff","abs_buurt_diff"
3111874456,"0101000020407100002C1C394769DE004176BF857CEDB91B41",0,0,0,0,0,0,0,0,0.583678057436428,0.735719021475792,0.583678057436428,0.735719021475792
4898062735,"01010000204071000006FE77666F87FF40070340E6E5F61B41",0,0,0,0,0,0,0,0,0.8326848836378368,0,0.8326848836378368,0
8538683794,"0101000020407100001B8F94C7AF760041C005A84647B31B41",105,0.05357142857142857,1855,0.9464285714285714,0,0.0,1960,0.19014875333388573,0.6797254651134986,0.6763681553868278,0.4895767117796129,0.4862194020529421
11957655,"010100002040710000D6583131AEBF00419E82BB2133091C41",0,0.0,50,0.5,50,0.5,100,0.6309297535714574,0.7789330273197645,0.8620485698650453,0.14800327374830713,0.23111881629358788
71413800,"01010000204071000089F21268BF8E0041E6B81029BFAC1B41",385,0.055,5355,0.765,1260,0.18,7000,0.6126954110197114,0.6797254651134986,0.6232138867454079,0.06703005409378726,0.01051847572569653
485720346,"0101000020407100005FFE8479F2BEFF4050621E708DDD1B41",0,0.0,180,0.75,60,0.25,240,0.5118595071429148,0.8326848836378368,-0.0,0.32082537649492193,0.5118595071429148
860571141,"01010000204071000021383C5F0987004107C6068C5C161C41",0,0,0,0,0,0,0,0,0.7789330273197645,0.8620485698650453,0.7789330273197645,0.8620485698650453
966740128,"01010000204071000013DA60F7D690FF40279AD1F089F71B41",0,0,0,0,0,0,0,0,0.8326848836378368,0,0.8326848836378368,0
1796486771,"0101000020407100002600FA1E6F1F0141F181E7889FC71B41",0,0.0,9295,1.0,0,0.0,9295,-0.0,0.583678057436428,0.011468635625467653,0.583678057436428,0.011468635625467653
2669385876,"01010000204071000050BD7F73FAEF0041DF41E2B8FBD51B41",0,0.0,5135,1.0,0,0.0,5135,-0.0,0.583678057436428,0.659717660993989,0.583678057436428,0.659717660993989
2716166329,"0101000020407100003D3C4F5D6098004116DCDED539C71B41",0,0.0,2030,1.0,0,0.0,2030,-0.0,0.6797254651134986,0.6458387784998807,0.6797254651134986,0.6458387784998807
3476251578,"010100002040710000FAA5AA217F1F0141D7E6EC5F39C71B41",0,0.0,9295,1.0,0,0.0,9295,-0.0,0.583678057436428,0.011468635625467653,0.583678057436428,0.011468635625467653
4583318294,"010100002040710000B2E487D6C4E8FF4039BDEECBBDFC1B41",0,0.0,75,1.0,0,0.0,75,-0.0,0.6884161193992822,0.6309297535714574,0.6884161193992822,0.6309297535714574
7711165785,"010100002040710000252C23DC6E1D0141239F893682CA1B41",0,0.0,5525,1.0,0,0.0,5525,-0.0,0.583678057436428,0.011468635625467653,0.583678057436428,0.011468635625467653
7780257386,"010100002040710000B2FEC127AFF1FF403347F625E5F91B41",720,0.34285714285714286,1380,0.6571428571428571,0,0.0,2100,0.5852041218701718,0.8326848836378368,-0.0,0.24748076176766498,0.5852041218701718
7993778864,"0101000020407100009E064DD4E7A90041DF94E63A9EFA1B41",400,0.16,2000,0.8,100,0.04,2500,0.5465830980043144,0.7789330273197645,0.711534471260347,0.23234992931545018,0.1649513732560326
8914760994,"010100002040710000C12C59E45B2E014173C278128DCA1B41",0,0.0,14170,1.0,0,0.0,14170,-0.0,0.583678057436428,0.011468635625467653,0.583678057436428,0.011468635625467653
