"geometry","osm_id","osm_centroid","children","children_perc","adults","adults_perc","elderly","elderly_perc","total_pop","age_entropy_index","wijk_age_entropy_index","buurt_age_entropy_index","abs_wijk_diff","abs_buurt_diff"
"POINT(4.876771101212992 52.347794404127285)",2816834780,"010100002040710000CE0130FABF59FD40C83568FC27931D41",9270,0.18349168646080760095,30690,0.60748218527315914489,10560,0.20902612826603325416,50520,0.8566284183204566,0.8393700246889289,0.8421971603911212,0.017258393631527702,0.014431257929335306
"POINT(4.876931901213217 52.34916170412809)",2816834784,"010100002040710000FAFCBD6A805AFD40C432973188951D41",10650,0.16961299569995222169,38100,0.60678451982799808887,14040,0.22360248447204968944,62790,0.8547171107237507,0.8393700246889289,0.8351887920809523,0.015347086034821822,0.01952831864279836
"POINT(4.876757001212973 52.347749404127235)",2816834788,"0101000020407100003C25950AB059FD40FF4E5DFC13931D41",9270,0.18349168646080760095,30690,0.60748218527315914489,10560,0.20902612826603325416,50520,0.8566284183204566,0.8393700246889289,0.8421971603911212,0.017258393631527702,0.014431257929335306
"POINT(4.876713601212927 52.347623204127174)",2816835252,"0101000020407100003ED1F6247F59FD40ADE762E7DB921D41",10290,0.18550567874526771228,33750,0.60843699296917252569,11430,0.20605732828555976203,55470,0.8559100642043596,0.8393700246889289,0.8421971603911212,0.016540039515430704,0.013712903813238309
"POINT(4.876688701212885 52.34730870412697)",2816835282,"010100002040710000CB3C150E6059FD407BE4CBFB4F921D41",10020,0.18944980147475893364,31890,0.60294951786727169597,10980,0.20760068065796937039,52890,0.8616297226068927,0.8393700246889289,0.8421971603911212,0.022259697917963894,0.0194325622157715
"POINT(4.877969801214269 52.34948930412827)",2816879807,"0101000020407100008A1A30FFEF5EFD40C2CFAB0018961D41",10740,0.16505301982480405717,39810,0.61180267404333794375,14520,0.22314430613185799908,65070,0.848934533065754,0.8393700246889289,0.8684458694906794,0.009564508376825098,0.01951133642492542
"POINT(4.87788310121418 52.34938970412821)",2816879869,"0101000020407100006E65F93B905EFD40854679D7EB951D41",9960,0.16878495170310116929,35880,0.60803253685815963396,13170,0.22318251143873919675,59010,0.8533713835843134,0.8393700246889289,0.8684458694906794,0.014001358895384564,0.015074485906365953
"POINT(4.877840101214134 52.34935390412821)",2816879900,"010100002040710000B18BD7E8605EFD402CB2C3FDDB951D41",9960,0.16878495170310116929,35880,0.60803253685815963396,13170,0.22318251143873919675,59010,0.8533713835843134,0.8393700246889289,0.8684458694906794,0.014001358895384564,0.015074485906365953
"POINT(4.877796001214088 52.34929940412814)",2816880516,"010100002040710000B680CE26305EFD4026ED0DD2C3951D41",9960,0.16878495170310116929,35880,0.60803253685815963396,13170,0.22318251143873919675,59010,0.8533713835843134,0.8393700246889289,0.8684458694906794,0.014001358895384564,0.015074485906365953
"POINT(4.877752701214043 52.34925480412815)",2816880552,"010100002040710000F0D3B763005EFD404953E30DB0951D41",9960,0.16878495170310116929,35880,0.60803253685815963396,13170,0.22318251143873919675,59010,0.8533713835843134,0.8393700246889289,0.8684458694906794,0.014001358895384564,0.015074485906365953
