"osm_id","osm_centroid","children","children_perc","adults","adults_perc","elderly","elderly_perc","total_pop","age_entropy_index","wijk_age_entropy_index","buurt_age_entropy_index","abs_wijk_diff","abs_buurt_diff"
122665564,"010100002040710000B085B72C3E92FB4063219AE3E1CB1D41",0,0,0,0,0,0,0,0,0.7916269186659203,0.7896900821428475,0.7916269186659203,0.7896900821428475
265063293,"010100002040710000506052CC9B9FFB40737EBF1FDDA11D41",0,0,0,0,0,0,0,0,0.6377579502629859,0.4392610297141856,0.6377579502629859,0.4392610297141856
1268689639,"0101000020407100008C96A10C9963FE40FBBEE17D6AEF1D41",120,0.04,1380,0.46,1500,0.5,3000,0.7578031622544016,0.8104193098968981,0.8305998541263869,0.05261614764249656,0.07279669187198534
3884975522,"010100002040710000E8D2881B567FFE40FEF08A445F321D41",35,0.05263157894736842,630,0.9473684210526315,0,0.0,665,0.18768409270499462,0.04417268576607082,0.17425991310347744,0.14351140693892378,0.013424179601517178
6142237185,"0101000020407100008E9E0011CFB7FC40913AC26871911D41",600,0.078125,6930,0.90234375,150,0.01953125,7680,0.33566884715021056,0.540326449867528,0.5860923151515108,0.20465760271731742,0.2504234680013003
6450897314,"01010000204071000090245AEC7F46FF40346C1EEE32131E41",0,0.0,150,1.0,0,0.0,150,-0.0,0.8493237790059226,0.8562637304939607,0.8493237790059226,0.8562637304939607
7367015645,"010100002040710000533589B1487BFF40A21FB6DB76511D41",0,0.0,10,1.0,0,0.0,10,-0.0,0.8288163905765249,0.814255499619725,0.8288163905765249,0.814255499619725
9142766482,"01010000204071000052FD0329527CFD406DD80FB843071E41",3160,0.158,12620,0.631,4220,0.211,20000,0.8286573959959992,0.8006839747945769,0.8091188786625163,0.02797342120142232,0.019538517333482885
279859760,"0101000020407100006F36B5965E31FE4076EE1B74F3811D41",70,0.029411764705882353,2310,0.9705882352941176,0,0.0,2380,0.12078093628530108,0.38422491769160355,0.26047109031109117,0.2634439814063025,0.1396901540257901
428078546,"0101000020407100005BE3C7C67BB9FC4085D5B9E03BDB1D41",0,0.0,2555,1.0,0,0.0,2555,-0.0,-0.0,-0.0,0,0
484610353,"0101000020407100008A6DF689D5B7FE40EFE14792129E1D41",0,0.0,5175,1.0,0,0.0,5175,-0.0,0.694808535669902,-0.0,0.694808535669902,0
506456759,"01010000204071000095A0AC06D0D7FD402F9C8C96B1EC1D41",1725,0.1875,6575,0.7146739130434783,900,0.09782608695652174,9200,0.7112183388763849,0.5173689659705826,0.6034066040413192,0.1938493729058023,0.10781173483506568
538577945,"010100002040710000786176C426A1FD406CEF46B315821D41",0,0.0,270,1.0,0,0.0,270,-0.0,0.7256623067806802,0.4908024738009367,0.7256623067806802,0.4908024738009367
848915770,"010100002040710000A01C0751F340FD4001E0D099F8ED1D41",0,0,0,0,0,0,0,0,0.5780062388614641,0.6961094714265039,0.5780062388614641,0.6961094714265039
896516325,"01010000204071000046A49A2BFCB0FB40EAF5A48568CB1D41",0,0,0,0,0,0,0,0,0.7916269186659203,0.7896900821428475,0.7916269186659203,0.7896900821428475
1246097778,"0101000020407100003D698C45838BFD40F568227BA4B71D41",4480,0.056,64560,0.807,10960,0.137,80000,0.5523204167908017,0.38621721603921344,0.4368140929975714,0.16610320075158824,0.11550632379323028
1470973858,"010100002040710000EABDD73504F9FE40D91A0D3A77F81D41",100,0.125,500,0.625,200,0.25,800,0.8194483718728035,0.8493237790059226,0.8562637304939607,0.029875407133119092,0.036815358621157146
3439980443,"01010000204071000009E10502136DFC400017906A8E731D41",0,0.0,30,1.0,0,0.0,30,-0.0,0.7837959678861102,0.7559279292634754,0.7837959678861102,0.7559279292634754
3580464047,"01010000204071000066C5F2A5366EFF40A234258A61DC1D41",100,0.2,300,0.6,100,0.2,500,0.8649735207179271,0.8493237790059226,0.8097824561622797,0.015649741712004506,0.05519106455564737
3911430239,"01010000204071000060E28680C8D6FC40B2EA061F877F1D41",0,0.0,150,1.0,0,0.0,150,-0.0,0.7391497592176915,0.6062306954623471,0.7391497592176915,0.6062306954623471
4574642249,"010100002040710000D2DB117BC8B1FD4036665102A47E1D41",0,0.0,25,1.0,0,0.0,25,-0.0,0.6649776817147189,0.5793801642856949,0.6649776817147189,0.5793801642856949
5202891528,"01010000204071000061B43CDCFA94FE40774712A5AD451D41",0,0.0,35,1.0,0,0.0,35,-0.0,0.04417268576607082,-0.0,0.04417268576607082,0
5910062575,"010100002040710000ABD984DF05B3FE408E3B8455FAF81D41",0,0.0,150,1.0,0,0.0,150,-0.0,0.8493237790059226,0.8562637304939607,0.8493237790059226,0.8562637304939607
5996719361,"01010000204071000014FB0365F8ECFD40774C27E6D6071E41",120,0.2,390,0.65,90,0.15,600,0.8068947387749438,0.8235117353776861,0.811035059271653,0.016616996602742296,0.0041403204967092044
8118187369,"010100002040710000B875B10DB58DFC40DD48D64A370D1E41",0,0,0,0,0,0,0,0,0.5780062388614641,0,0.5780062388614641,0
8461937032,"010100002040710000C87F6E69DB83FB40ED3443A9269F1D41",30,0.25,90,0.75,0,0.0,120,0.5118595071429148,0.6377579502629859,0.4392610297141856,0.12589844312007104,0.07259847742872921
1043467,"0101000020407100004613DD8A3E04FE40340DDB8F25821D41",1610,0.0942622950819672,15155,0.8872950819672131,315,0.018442622950819672,17080,0.36624437077301036,0.38422491769160355,0.3593530494278009,0.017980546918593188,0.006891321345209478
2422947,"010100002040710000CC3AA682454BFD40E21B29A50B811D41",1450,0.1037567084078712,11375,0.813953488372093,1150,0.08228980322003578,13975,0.5535671654404416,0.4536941336234853,0.5014892906224767,0.09987303181695628,0.052077874817964886
2922334,"01010000204071000006B587443D5AFD407F9444C163C81D41",4875,0.09078212290502793,41865,0.779608938547486,6960,0.12960893854748604,53700,0.6159842724363941,0.5892604877111564,0.5998970183307399,0.02672378472523773,0.016087254105654147
2924345,"010100002040710000F72AE1CF035CFD406AFE2400FEC91D41",6435,0.09309895833333333,53790,0.7782118055555556,8895,0.1286892361111111,69120,0.6189861747695892,0.5892604877111564,0.5998970183307399,0.029725687058432815,0.01908915643884923
3583193,"010100002040710000A87897E226A9FD40BF63592CE8B51D41",2100,0.05014925373134328,33700,0.8047761194029851,6075,0.14507462686567163,41875,0.5506420270272041,0.43681802471232223,0.4838608433272553,0.11382400231488188,0.06678118369994879
3604194,"01010000204071000087CB1FA065E7FD4099EFFAB317B01D41",1520,0.07472959685349066,15580,0.7659783677482792,3240,0.1592920353982301,20340,0.6286771390446474,0.6348719039250615,0.6387157304677642,0.00619476488041415,0.010038591423116805
3674345,"010100002040710000A00BA6B6EA43FD40DE70109863B91D41",1345,0.09562744400995378,11165,0.7938144329896907,1555,0.11055812300035549,14065,0.5927793337700401,0.6378333178456389,0.6378333178456389,0.045053984075598796,0.045053984075598796
3686810,"0101000020407100006DB0C6358F5FFD40E71F37E4C4781D41",3630,0.11287313432835822,20340,0.6324626865671642,8190,0.25466417910447764,32160,0.8049395610263055,0.7837959678861102,0.811259611509608,0.021143593140195316,0.006320050483302531
4366722,"010100002040710000FAB5CF7A1514FE4002EDD7DA61A81D41",4440,0.11708860759493671,28920,0.7626582278481012,4560,0.12025316455696203,37920,0.6485346231300342,0.640855175789667,0.43737772611840986,0.007679447340367185,0.21115689701162432
4376560,"010100002040710000AC7EB423CEE2FD4064B521D9B9B51D41",2440,0.07968647942521227,22440,0.7328543435662965,5740,0.18745917700849118,30620,0.6764894399460902,0.6348719039250615,0.7094977294738007,0.04161753602102869,0.03300828952771051
4734243,"0101000020407100007FF69C05438BFD4038701625B19D1D41",7450,0.08866408806902708,67200,0.7997619756024993,9375,0.11157393632847366,84025,0.5809266649596226,0.5386250720482811,0.5066317349992848,0.0423015929113415,0.07429492996033782
4754219,"010100002040710000204AA9943D1BFD402647288E1B8C1D41",6930,0.12274176408076515,41340,0.7321997874601488,8190,0.14505844845908608,56460,0.697018060132671,0.7173240366217757,0.6666141111545537,0.020305976489104705,0.030403948978117268
4842719,"0101000020407100008430EC8FB4ECFC409B5BF68F50A01D41",5670,0.12945205479452054,33420,0.763013698630137,4710,0.10753424657534247,43800,0.6470276498476263,0.6130723832424032,0.6907454780252802,0.03395526660522308,0.043717828177653906
4847788,"010100002040710000F75159AEB900FD40A0D7FAD1C8B71D41",9220,0.12755949086884338,56900,0.7872163807415606,6160,0.08522412838959602,72280,0.6015517057784506,0.6081811308470143,0.58230075244658,0.006629425068563677,0.019250953331870657
4847791,"0101000020407100008F50C69221F9FC40BF343E938DB91D41",10780,0.12727272727272726,66620,0.7865407319952774,7300,0.08618654073199528,84700,0.6030187744795067,0.6081811308470143,0.58230075244658,0.0051623563675076145,0.02071802203292672
4847801,"010100002040710000A76285E4A2FFFC40C9130D7D78AA1D41",2750,0.127669452181987,16690,0.7748375116063139,2100,0.09749303621169916,21540,0.6257050347943632,0.6138498400403746,0.6201920814283648,0.011855194753988663,0.005512953365998441
6182678,"01010000204071000093B867A1A3DCFD409F4ABCE50E841D41",425,0.06640625,4975,0.77734375,1000,0.15625,6400,0.606155183835081,0.6649776817147189,0.6187533138790866,0.05882249787963789,0.012598130044005562
