"osm_id","osm_centroid","children","children_perc","adults","adults_perc","elderly","elderly_perc","total_pop","age_entropy_index","wijk_age_entropy_index","buurt_age_entropy_index","abs_wijk_diff","abs_buurt_diff"
274085984,"010100002040710000901AA5A3DA79F6407DA95E05174D1A41",0,0.0,0,0.0,50,1.0,50,-0.0,0.7286446509088582,0.7151381433127674,0.7286446509088582,0.7151381433127674
637117326,"0101000020407100007CB9383C28E7F540369B68EE19B01A41",14940,0.2075,50625,0.703125,6435,0.089375,72000,0.7189138006325476,0.6763952640261741,0.7014257322075739,0.0425185366063735,0.017488068424973746
2399272954,"010100002040710000FAADD7C82D5BF6401EC8311788961A41",0,0,0,0,0,0,0,0,0.5971411262543447,0.4786904353397735,0.5971411262543447,0.4786904353397735
2787507946,"010100002040710000F66CD31D3CFEF640DEA6D712E37A1A41",19980,0.1776,80235,0.7132,12285,0.1092,112500,0.7189256206406262,0.7446435254941762,0.7128575824083601,0.025717904853550078,0.006068038232266093
3065768980,"010100002040710000DE4361614DA3F64022C6E04B2AEE1A41",450,0.28125,900,0.5625,250,0.15625,1600,0.8833486688611663,0.8448689234021223,0.8636553929449232,0.03847974545904398,0.019693275916243036
7042456075,"010100002040710000A60E477F42BBF7401F7EBEC30C981A41",40,0.2,120,0.6,40,0.2,200,0.8649735207179271,0.8325046158355297,0.7274944250913277,0.0324689048823974,0.13747909562659943
135311080,"0101000020407100000A69773CF1CAF7403C0FBDDA8CC51A41",200,0.2777777777777778,520,0.7222222222222222,0,0.0,720,0.5378077893083495,0.8325046158355297,0.8166872158950681,0.2946968265271802,0.2788794265867186
166379672,"010100002040710000EF22AAAA7383F540D07ADEBE59B71A41",0,0,0,0,0,0,0,0,-0.0,-0.0,0,0
557402279,"010100002040710000502AED7E9DE5F5404794644C6EBC1A41",0,0.0,210,1.0,0,0.0,210,-0.0,0.6461168822365813,-0.0,0.6461168822365813,0
610529598,"010100002040710000C23250592312F640127D42C29FF91A41",0,0.0,30,1.0,0,0.0,30,-0.0,0.8256951453082054,0.807025082321452,0.8256951453082054,0.807025082321452
680721133,"010100002040710000ED1F87DC2D3CF6409AC87C44BE671A41",100,0.1,700,0.7,200,0.2,1000,0.7298466991620975,0.7286446509088582,0.8592334543848096,0.0012020482532393295,0.12938675522271204
2780022764,"010100002040710000DC66C2596F1FF64071247B1C4A621A41",30,0.2,120,0.8,0,0.0,150,0.4554859150035952,0.6617451580014916,-0.0,0.20625924299789639,0.4554859150035952
2788921724,"010100002040710000BBA393EDF281F540586FDF69D8D41A41",0,0,0,0,0,0,0,0,0.4554859150035952,0.4554859150035952,0.4554859150035952,0.4554859150035952
