"geometry","osm_id","osm_centroid","children","children_perc","adults","adults_perc","elderly","elderly_perc","total_pop","age_entropy_index"
"POINT(92097.91456733714 436304.602086128)",20216009,"010100002040710000305C11A21E7CF6401544896842A11A41",175,0.08974358974358974359,1550,0.79487179487179487179,225,0.11538461538461538462,1950,0.5898416048968753
"POINT(100000.53432714197 444522.92437682464)",22967938,"010100002040710000029E9A8C086AF8409CD68FB2AB211B41",210,0.25925925925925925926,535,0.66049382716049382716,65,0.08024691358024691358,810,0.752191666886101
"POINT(99980.62904185033 444248.54299542704)",22967955,"010100002040710000F02F8E10CA68F84044FE062C621D1B41",730,0.25303292894280762565,1920,0.66551126516464471404,235,0.08145580589254766031,2885,0.7491170136995543
"POINT(95405.87254093643 432282.17169051204)",25801467,"010100002040710000267CEDF5DD4AF74039A3CFAF68621A41",1825,0.18872802481902792141,6365,0.65822130299896587384,1480,0.15305067218200620476,9670,0.7985033986330679
"POINT(92812.28054317234 435452.92432101915)",26545788,"01010000204071000065D61A7DC4A8F640913581B2F3931A41",350,0.12237762237762237762,2270,0.79370629370629370629,240,0.08391608391608391608,2860,0.5901899798350063
"POINT(100097.23294563046 443862.0761313189)",27223029,"010100002040710000893225BA1370F840545EF54D58171B41",645,0.25800000000000000000,1570,0.62800000000000000000,285,0.11400000000000000000,2500,0.8094301034001999
"POINT(92865.52809846547 437547.6408900776)",28893171,"0101000020407100006460177318ACF6400E7D4590AEB41A41",710,0.07973048848961257720,7380,0.82874789444132509826,815,0.09152161706906232454,8905,0.5244458993067095
"POINT(92127.58130858516 437333.6077347318)",29367587,"010100002040710000223B0A4DF97DF6407703526E56B11A41",745,0.09551282051282051282,5855,0.75064102564102564103,1200,0.15384615384615384615,7800,0.662276948258502
"POINT(91633.15261218633 434741.4225000193)",29535105,"010100002040710000D4791971125FF64056D8A3B0D5881A41",725,0.18377693282636248416,2675,0.67807351077313054499,545,0.13814955640050697085,3945,0.7720750708761804
"POINT(97894.43478719078 440626.3761274729)",34032725,"010100002040710000D269E3F466E6F7406D8F2781C9E41A41",250,0.09596928982725527831,1475,0.56621880998080614203,880,0.33781190019193857965,2605,0.8315877581429376
"POINT(92294.05173942371 437439.6026666004)",34044005,"010100002040710000CCB7ECD36088F640EC6E2169FEB21A41",540,0.07541899441340782123,5715,0.79818435754189944134,905,0.12639664804469273743,7160,0.5791747284697493
